DriverNumber,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
1,1,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,1.0,1.0,0.0,13.0,False,1.0
55,3,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,3.0,3.0,0.797,15.0,False,2.0
44,2,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,4.0,4.0,1.592,8.0,False,3.0
63,2,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,8.0,8.0,2.258,4.0,False,4.0
16,3,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,19.0,15.0,11.709,3.0,False,5.0
31,5,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,7.0,7.0,2.23,2.0,False,6.0
77,7,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,11.0,11.0,5.489,10.0,False,7.0
24,7,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,10.0,10.0,2.731,11.0,False,8.0
14,5,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,2.0,2.0,0.645,7.0,False,9.0
18,10,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,17.0,18.0,14.233,17.0,False,10.0
3,4,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,9.0,9.0,2.45,14.0,False,11.0
5,10,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,16.0,17.0,13.213,18.0,False,12.0
23,9,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,12.0,12.0,5.559,19.0,False,13.0
10,6,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,15.0,16.0,13.193,20.0,False,14.0
4,4,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,14.0,14.0,12.767,9.0,False,15.0
6,9,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,18.0,19.0,14.361,12.0,False,16.0
20,8,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,5.0,5.0,1.661,6.0,False,17.0
22,6,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,20.0,20.0,15.276,16.0,True,18.0
47,8,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,6.0,6.0,2.057,5.0,True,19.0
11,1,2022,9,9,9,0.0,0.0,21.85,19.25,31.0,13.0,13.0,11.828,1.0,True,20.0
